ATM_ID,SHORTNAM,CARDHOLD,FRAUD_TY,FRAUD,ISSUER_I,MAKE,MODEL,FACILITI,ATM_POSI,INSTITUT,POST_COD_Town,POST_COD_Region,Day of Week,Time of Day,Time of Day Band
"ATM_S18051","RBS","Card_S18061","CONSECUTIVE BALANCES",1,"A48","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S18051","HAFX","Card_S18062","CONSECUTIVE BALANCES",1,"914","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18051","ALEI","Card_S18063","CONSECUTIVE BALANCES",1,"204","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","17","3. Afternoon (1pm to 5pm)"
"ATM_S18051","ANPC","Card_S18064","CONSECUTIVE BALANCES",1,"806","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","17","3. Afternoon (1pm to 5pm)"
"ATM_S18051","LLDS","Card_S18065","CONSECUTIVE BALANCES",1,"558","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S18051","NBS","Card_S18066","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","7","2. Morning (4am to midday)"
"ATM_S18051","HAFX","Card_S18067","CONSECUTIVE BALANCES",1,"A14","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S18051","HAFX","Card_S18068","CONSECUTIVE BALANCES",1,"214","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","7","2. Morning (4am to midday)"
"ATM_S18051","NWST","Card_S18069","CONSECUTIVE BALANCES",1,"716","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","3. Tuesday","12","2. Morning (4am to midday)"
"ATM_S18051","RBS","Card_S18070","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"148","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S18051","NBS","Card_S18071","NOT FRAUDULENT",0,"100","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18051","BARC","Card_S18072","CONSECUTIVE BALANCES",1,"554","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18051","ANPC","Card_S18073","CONSECUTIVE BALANCES",1,"706","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","17","3. Afternoon (1pm to 5pm)"
"ATM_S18051","HAFX","Card_S18074","CONSECUTIVE BALANCES",1,"414","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18051","NWST","Card_S18075","NOT FRAUDULENT",0,"716","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","8","2. Morning (4am to midday)"
"ATM_S18051","COOP","Card_S18076","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"202","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S18051","NBS","Card_S18077","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S18051","HAFX","Card_S18078","NOT FRAUDULENT",0,"314","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","10","2. Morning (4am to midday)"
"ATM_S18051","BARC","Card_S18079","CONSECUTIVE BALANCES",1,"A54","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","20","4. Evening (6pm to 10pm)"
"ATM_S18051","NBS","Card_S18080","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","20","4. Evening (6pm to 10pm)"
"ATM_S18051","HAFX","Card_S18081","CONSECUTIVE BALANCES",1,"114","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","1. Sunday","18","4. Evening (6pm to 10pm)"
"ATM_S18051","NWST","Card_S18082","CONSECUTIVE BALANCES",1,"716","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","7. Saturday","20","4. Evening (6pm to 10pm)"
"ATM_S18051","NWST","Card_S18083","CONSECUTIVE BALANCES",1,"216","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","1. Sunday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18084","ANPC","Card_S18085","INTERCEPT",1,"806","NCR",5685.000000,"FF","Wall","WOOL","Stevenage","South East","7. Saturday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18086","NWST","Card_S18087","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Wall","WOOL","Hemel Hempstead","South East","1. Sunday","21","4. Evening (6pm to 10pm)"
"ATM_S18088","NBS","Card_S18089","NOT FRAUDULENT",0,"100","NCR",5685.000000,"FF","Wall","WOOL","Medway","South East","2. Monday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18088","COOP","Card_S18090","NOT FRAUDULENT",0,"202","NCR",5685.000000,"FF","Wall","WOOL","Medway","South East","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18091","CB","Card_S18092","NOT FRAUDULENT",0,"418","NCR",5685.000000,"FF","Wall","WOOL","Motherwell","Scotland","3. Tuesday","23","1. Late at Night (11pm - 3am)"
"ATM_S18093","RBS","Card_S18094","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"648","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S18095","BARC","Card_S18096","CONSECUTIVE BALANCES",1,"954","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18095","HAFX","Card_S18097","CONSECUTIVE BALANCES",1,"414","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18095","ALEI","Card_S18098","CONSECUTIVE BALANCES",1,"204","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18095","LLDS","Card_S18099","CONSECUTIVE BALANCES",1,"C60","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","8","2. Morning (4am to midday)"
"ATM_S18095","NBS","Card_S18100","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S18095","NWST","Card_S18101","CONSECUTIVE BALANCES",1,"816","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S18095","NWST","Card_S18102","CONSECUTIVE BALANCES",1,"816","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18095","BARC","Card_S18103","CONSECUTIVE BALANCES",1,"854","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18095","BARC","Card_S18104","CONSECUTIVE BALANCES",1,"754","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18105","NBS","Card_S18106","NOT FRAUDULENT",0,"100","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","6. Friday","22","4. Evening (6pm to 10pm)"
"ATM_S18105","NWST","Card_S18107","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"816","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S18108","ALEI","Card_S18109","NOT FRAUDULENT",0,"204","NCR",5685.000000,"FF","Wall","WOOL","Stevenage","South East","1. Sunday","11","2. Morning (4am to midday)"
"ATM_S18108","ANPC","Card_S18110","NOT FRAUDULENT",0,"806","NCR",5685.000000,"FF","Wall","WOOL","Stevenage","South East","1. Sunday","7","2. Morning (4am to midday)"
"ATM_S18111","RBS","Card_S18112","NOT FRAUDULENT",0,"548","NCR",5685.000000,"FF","Wall","WOOL","Bromley","South East","7. Saturday","10","2. Morning (4am to midday)"
"ATM_S18113","AIB","Card_S18114","NOT FRAUDULENT",0,"132","NCR",5685.000000,"FF","Wall","WOOL","Belfast","Northern Ireland","2. Monday","11","2. Morning (4am to midday)"
"ATM_S18115","ALEI","Card_S18116","NOT FRAUDULENT",0,"204","NCR",5685.000000,"FF","Wall","WOOL","Belfast","Northern Ireland","6. Friday","7","2. Morning (4am to midday)"
"ATM_S18117","RBS","Card_S18118","NOT FRAUDULENT",0,"248","NCR",5685.000000,"FF","Wall","WOOL","Ilford","South East","6. Friday","7","2. Morning (4am to midday)"
"ATM_S18119","ANPC","Card_S18120","NOT FRAUDULENT",0,"206","NCR",5685.000000,"FF","Wall","WOOL","Belfast","Northern Ireland","2. Monday","11","2. Morning (4am to midday)"
"ATM_S18121","LLDS","Card_S18122","NOT FRAUDULENT",0,"460","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","8","2. Morning (4am to midday)"
"ATM_S18121","ANPC","Card_S18123","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"106","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S18121","HAFX","Card_S18124","NOT FRAUDULENT",0,"114","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S18121","NWST","Card_S18125","NOT FRAUDULENT",0,"716","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18128","ANPC","Card_S18129","NOT FRAUDULENT",0,"806","NCR",5685.000000,"FF","Wall","WOOL","London SW","South East","1. Sunday","3","1. Late at Night (11pm - 3am)"
"ATM_S18130","HAFX","Card_S18131","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"414","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S18130","LLDS","Card_S18132","CONSECUTIVE BALANCES",1,"558","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","22","4. Evening (6pm to 10pm)"
"ATM_S18130","LLDS","Card_S18133","CONSECUTIVE BALANCES",1,"358","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","22","4. Evening (6pm to 10pm)"
"ATM_S18130","HAFX","Card_S18134","CONSECUTIVE BALANCES",1,"414","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","22","4. Evening (6pm to 10pm)"
"ATM_S18130","HAFX","Card_S18135","CONSECUTIVE BALANCES",1,"314","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","22","4. Evening (6pm to 10pm)"
"ATM_S18130","LLDS","Card_S18136","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"658","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S18137","NWST","Card_S18138","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","1. Sunday","23","1. Late at Night (11pm - 3am)"
"ATM_S18137","LLDS","Card_S18139","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"258","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S18137","COOP","Card_S18140","NOT FRAUDULENT",0,"202","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S18141","BARC","Card_S18142","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"854","NCR",5685.000000,"FF","Wall","WOOL","Leicester","East Midlands","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S18184","BARC","Card_S18185","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"254","NCR",5685.000000,"FF","Wall","WOOL","St. Albans","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S18186","ALEI","Card_S18187","NOT FRAUDULENT",0,"204","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","5. Thursday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18186","ALEI","Card_S18188","NOT FRAUDULENT",0,"204","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18186","NBS","Card_S18189","INTERCEPT",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S18186","HAFX","Card_S18190","INTERCEPT",1,"214","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","6. Friday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18186","NWST","Card_S18191","NOT FRAUDULENT",0,"716","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","7. Saturday","3","1. Late at Night (11pm - 3am)"
"ATM_S18186","ANPC","Card_S18192","NOT FRAUDULENT",0,"806","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","2. Monday","11","2. Morning (4am to midday)"
"ATM_S18193","BOS","Card_S18194","NOT FRAUDULENT",0,"628","NCR",5685.000000,"FF","Wall","WOOL","Glasgow","Scotland","5. Thursday","20","4. Evening (6pm to 10pm)"
"ATM_S18195","LLDS","Card_S18196","NOT FRAUDULENT",0,"558","NCR",5685.000000,"FF","Wall","WOOL","London E","South East","1. Sunday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18197","RBS","Card_S18198","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"548","NCR",5685.000000,"FF","Wall","WOOL","Bristol","South West","2. Monday","23","1. Late at Night (11pm - 3am)"
"ATM_S18199","ANPC","Card_S18200","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"106","NCR",5685.000000,"FF","Wall","WOOL","Ilford","South East","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S18199","HAFX","Card_S18201","NOT FRAUDULENT",0,"614","NCR",5685.000000,"FF","Wall","WOOL","Ilford","South East","3. Tuesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18202","LLDS","Card_S18203","NOT FRAUDULENT",0,"D58","NCR",5685.000000,"FF","Wall","WOOL","Telford","West Midlands","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S18204","NWST","Card_S18205","NOT FRAUDULENT",0,"816","NCR",5685.000000,"FF","Wall","WOOL","Cambridge","East Anglia","1. Sunday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18206","HSBC","Card_S18207","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"256","NCR",5685.000000,"FF","Wall","WOOL","Milton Keynes","South East","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S18206","HAFX","Card_S18208","NOT FRAUDULENT",0,"314","NCR",5685.000000,"FF","Wall","WOOL","Milton Keynes","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18209","HSBC","Card_S18210","NOT FRAUDULENT",0,"K56","NCR",5685.000000,"FF","Wall","WOOL","Walsall","West Midlands","1. Sunday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18209","HAFX","Card_S18211","NOT FRAUDULENT",0,"A14","NCR",5685.000000,"FF","Wall","WOOL","Walsall","West Midlands","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S18212","LLDS","Card_S18213","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"460","NCR",5685.000000,"FF","Wall","WOOL","Birmingham","West Midlands","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S18214","NBS","Card_S18215","NOT FRAUDULENT",0,"100","NCR",5685.000000,"FF","Wall","WOOL","Bromley","South East","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S18216","LLDS","Card_S18217","CONSECUTIVE BALANCES",1,"560","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18216","LLDS","Card_S18218","CONSECUTIVE BALANCES",1,"F58","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18216","LLDS","Card_S18219","CONSECUTIVE BALANCES",1,"D60","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18216","LLDS","Card_S18220","CONSECUTIVE BALANCES",1,"158","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18216","HAFX","Card_S18221","CONSECUTIVE BALANCES",1,"514","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18216","HSBC","Card_S18222","CONSECUTIVE BALANCES",1,"456","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","7. Saturday","15","3. Afternoon (1pm to 5pm)"
"ATM_S18216","LLDS","Card_S18223","NOT FRAUDULENT",0,"E60","NCR",5685.000000,"FF","Wall","WOOL","Salisbury","South West","3. Tuesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18224","ANPC","Card_S18225","NOT FRAUDULENT",0,"806","NCR",5685.000000,"FF","Wall","WOOL","Milton Keynes","South East","1. Sunday","20","4. Evening (6pm to 10pm)"
"ATM_S18226","LLDS","Card_S18227","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"F60","NCR",5685.000000,"FF","Wall","WOOL","London SE","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S18228","HAFX","Card_S18229","NOT FRAUDULENT",0,"114","NCR",5685.000000,"FF","Wall","WOOL","London W","South East","2. Monday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18228","ANPC","Card_S18230","INTERCEPT",1,"106","NCR",5685.000000,"FF","Wall","WOOL","London W","South East","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S18231","NBS","Card_S18232","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S18231","HSBC","Card_S18233","CONSECUTIVE BALANCES",1,"J56","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S18231","NWST","Card_S18234","CONSECUTIVE BALANCES",1,"716","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","5. Thursday","17","3. Afternoon (1pm to 5pm)"
"ATM_S18231","HAFX","Card_S18235","CONSECUTIVE BALANCES",1,"614","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","5. Thursday","17","3. Afternoon (1pm to 5pm)"
"ATM_S18231","HSBC","Card_S18236","NOT FRAUDULENT",0,"I56","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","2. Monday","10","2. Morning (4am to midday)"
"ATM_S18231","VISA","Card_S18237","HIGH CONSECUTIVE BALANCES",1,"146","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","7. Saturday","18","4. Evening (6pm to 10pm)"
"ATM_S18231","VISA","Card_S18238","HIGH CONSECUTIVE BALANCES",1,"146","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","7. Saturday","18","4. Evening (6pm to 10pm)"
"ATM_S18231","VISA","Card_S18239","HIGH CONSECUTIVE BALANCES",1,"146","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","6. Friday","21","4. Evening (6pm to 10pm)"
"ATM_S18231","HAFX","Card_S18240","CONSECUTIVE BALANCES",1,"414","NCR",5685.000000,"FF","Wall","WOOL","London WC","South East","5. Thursday","6","2. Morning (4am to midday)"
"ATM_S18241","LLDS","Card_S18242","NOT FRAUDULENT",0,"458","NCR",5685.000000,"FF","Wall","WOOL","Croydon","South East","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S18241","NWST","Card_S18243","NOT FRAUDULENT",0,"216","NCR",5685.000000,"FF","Wall","WOOL","Croydon","South East","2. Monday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18244","ALEI","Card_S18245","NOT FRAUDULENT",0,"204","NCR",5685.000000,"FF","Wall","WOOL","Stevenage","South East","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S18246","NBS","Card_S18247","INTERCEPT",1,"100","NCR",5685.000000,"FF","Wall","WOOL","Redhill","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S18246","HAFX","Card_S18248","NOT FRAUDULENT",0,"714","NCR",5685.000000,"FF","Wall","WOOL","Redhill","South East","2. Monday","9","2. Morning (4am to midday)"
"ATM_S18249","SAIN","Card_S18250","INTERCEPT",1,"126","NCR",5685.000000,"FF","Wall","WOOL","Stevenage","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S18251","NBS","Card_S18252","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","CHBS","Card_S18253","CONSECUTIVE BALANCES",1,"1HX","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","CHBS","Card_S18254","CONSECUTIVE BALANCES",1,"1HX","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","CHBS","Card_S18255","CONSECUTIVE BALANCES",1,"1HX","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","NBS","Card_S18256","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","NBS","Card_S18257","CONSECUTIVE BALANCES",1,"100","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","5. Thursday","16","3. Afternoon (1pm to 5pm)"
"ATM_S18251","CHBS","Card_S18258","CONSECUTIVE BALANCES",1,"1HX","NCR",5685.000000,"FF","Wall","WOOL","Chelmsford","South East","5. Thursday","16","3. Afternoon (1pm to 5pm)"
